tweetid,user,content,date,lang,value
7.97862E+17,7.36987E+17,"@stephvald callese mae jajajaja, el carro estaba bastante duro mae Jaja",Sun Nov 13 18:03:10 +0000 2016,es,NEU
7.99446E+17,2610263990,Lo malo de las indirectas esque son como un chisme pero a medias! Y así no se puede..,Fri Nov 18 02:55:36 +0000 2016,es,N
7.99449E+17,219410751,El otro año va a ser diferente y tiene que ser diferente,Fri Nov 18 03:06:06 +0000 2016,es,P
7.99437E+17,157193863,@AndresCastg verdad? Que triste que se haya llegado a ese punto,Fri Nov 18 02:19:17 +0000 2016,es,N
7.99409E+17,7.61016E+17,La vara es que odio las materias teóricas y amo cocinar,Fri Nov 18 00:27:21 +0000 2016,es,NEU
7.99431E+17,590647530,Mami va a bajar la velocidad del internet pero mejor eso a que lo quite,Fri Nov 18 01:55:57 +0000 2016,es,P
7.99482E+17,964877532,Hoy me desvelo de nuevo,Fri Nov 18 05:20:21 +0000 2016,es,NONE
7.99482E+17,19682117,Mi papá emocionado hasta las lágrimas con los tenores... hay conciertos que se quedan en el alma para siempre.,Fri Nov 18 05:18:33 +0000 2016,es,P
7.99476E+17,458632030,Me gusto mucho #AHSRoanoke fue una temporada muy buena y mucho miedo pero corta ya estoy ansiosa por la temporada 7?,Fri Nov 18 04:54:31 +0000 2016,es,P
8.03626E+17,106183028,"@Alejandro__Ge hay que pulsearla bastante, lo he intentado un par de veces y nada Pero que buena foto mae.",Tue Nov 29 15:45:47 +0000 2016,es,P
8.05624E+17,3076235523,@AdriantixYT yo talvez no vuelva a yt por asuntos personales,Mon Dec 05 04:03:52 +0000 2016,es,NONE
8.05623E+17,2200222495,@EdySmol Me encanta que resaltes la moda sin ser superficial sino siendo un excelente crítico! Saludos desde Costa Rica!,Mon Dec 05 04:02:59 +0000 2016,es,P
8.05614E+17,3373046294,Lela me escribe Yo le respondo Lela me deja en gris,Mon Dec 05 03:26:27 +0000 2016,es,N
8.05598E+17,161567591,"@nathy_ab Tome un descanso y apenas esté de nuevo al 100% vamos a Dairy Queen, esta bien?",Mon Dec 05 02:22:38 +0000 2016,es,NONE
8.05638E+17,2200222495,@EdySmol Correcto! Es pura arte. Mejor no lo pudiste describir. Felicidades!!! Bendiciones!,Mon Dec 05 04:58:46 +0000 2016,es,P
8.0627E+17,3373046294,Nadie quiere ir a tomar café conmigo,Tue Dec 06 22:53:52 +0000 2016,es,N
8.06152E+17,181029382,"@HolaSoyBataa Pero interrumpiste en mi sueño, perdí el sueño en ese momento y gracias a ti no fui a trabajar porque me quede dormida",Tue Dec 06 15:04:30 +0000 2016,es,N
8.04537E+17,1066111854,"Que bonito es anunciar que los excedentes de la Asociación Solidarista, ya estan depositados",Fri Dec 02 04:04:42 +0000 2016,es,P
8.04505E+17,817598198,"Aún no puedo salir de la U porque la tarifa de Uber está alta, me escupo",Fri Dec 02 01:58:40 +0000 2016,es,N
8.04159E+17,2313071855,@wheeeing lo mejor es que no sé ni que voy a estudiar,Thu Dec 01 03:02:26 +0000 2016,es,N
8.05794E+17,133521885,"@Kengope oh, yo es que estaba curioso de Google Play Music. Apple Music no me sirve",Mon Dec 05 15:19:59 +0000 2016,es,N
8.05899E+17,2912947353,Estos #CinnamonRolls traen muchas pasas... puro sabor a #Navidad!!! #ProsanaFoods #EstaciónGourmet,Mon Dec 05 22:18:03 +0000 2016,es,P
8.05879E+17,939981277,"@cinn_gc10 Un chivi que hace videos y es más tocándose el cabello que video haciendo ""algo divertido o entretenido"".",Mon Dec 05 21:00:09 +0000 2016,es,NEU
8.05585E+17,19682117,"@itsshirrley hizo un tiempazo en una ruta desafiante, ¡felicidades! Es muy muy campeona ?",Mon Dec 05 01:30:20 +0000 2016,es,P
8.0503E+17,133521885,Me hice un sándwich. En vez de queso le puse leche condensada y aún así lo puse a tostar,Sat Dec 03 12:45:30 +0000 2016,es,NONE
8.04359E+17,586259079,En Face Oswar me deja claro que no soy su amiga,Thu Dec 01 16:18:08 +0000 2016,es,N
8.0472E+17,1643939671,@_void07 ¡CALMA PUEBLO! Todo va estar bien. Solo vaya presente todo y haga su fucking examen tranquilo.,Fri Dec 02 16:11:59 +0000 2016,es,P
8.04719E+17,7.40269E+17,"Este año más que otros ocupo trabajar esta temporada navideña, ocupo plataaaaaa! Si alguien sabe de algo me avisa",Fri Dec 02 16:07:48 +0000 2016,es,NONE
8.04773E+17,278264374,@kabek Y suuuuper diferente a sus trabajos anteriores! Tengo que comprarlo tho porque no esta disponible en apple music,Fri Dec 02 19:43:54 +0000 2016,es,NEU
8.05498E+17,67431770,"Me gusta el rumbo que mi vida esta llevando, me siento tranquila y contenta conmigo misma",Sun Dec 04 19:44:48 +0000 2016,es,P
8.05546E+17,745831716,Lo peor de recibir clases en un restaurante es el fuerte olor a comida y el hambre que me tengo.,Sun Dec 04 22:55:14 +0000 2016,es,N
8.05517E+17,181029382,"Que ladilla, yo soy chevere",Sun Dec 04 20:59:16 +0000 2016,es,P
8.05363E+17,3145647697,Solo actividades de mi interés me hacen levantarme a las 4am de menos jamás en la vida.,Sun Dec 04 10:47:48 +0000 2016,es,NONE
8.05507E+17,95239535,Después de una semana comiendo en México a un precio ridículo... lo último q haría es ir a la Feria Gasto-nómica #lluviaencasa,Sun Dec 04 20:19:52 +0000 2016,es,N
8.05271E+17,88022183,Hoy nos tocó de últimos en el Festival Navideño de PZ y lloviendo. Adivinen cómo quedé.,Sun Dec 04 04:40:35 +0000 2016,es,N
8.0527E+17,718149456,Ya cambiaron al modelo d Paco Rabane. el que estaba antes era un muñequito yico.,Sun Dec 04 04:38:17 +0000 2016,es,NEU
8.05274E+17,7.61016E+17,Extraño mis siestas de todaaaa la tarde,Sun Dec 04 04:55:44 +0000 2016,es,N
8.05302E+17,250412595,@vivihbena ahhh pero ahí estaban las rubias -.- jajaja ( que mal que no se te quite),Sun Dec 04 06:46:06 +0000 2016,es,N
8.05109E+17,104178963,@gpenavalle De las impotencias más grandes. Entiende uno qué significa la resignación,Sat Dec 03 18:00:32 +0000 2016,es,N
8.05986E+17,303439661,No sabía que el amor de mi vida iba a cantar. Hubiese visto el programa.,Tue Dec 06 04:03:33 +0000 2016,es,NEU
8.05968E+17,528016272,@Kevoludo24 todo está súper barato porque casi nadie fue el festival.,Tue Dec 06 02:51:17 +0000 2016,es,N
8.05932E+17,20687238,Ahora sí es oficial... tengo el trabajo más chiva que podía pedir,Tue Dec 06 00:30:07 +0000 2016,es,P
8.05929E+17,75400268,"@vikyro18 sii claroo, en play 3 podés comprarlo por 5 dolares. Pero ya en ps4 no",Tue Dec 06 00:17:30 +0000 2016,es,NONE
8.02913E+17,275809773,Qué feo es tener que terminar con alguien; y más cuando las dos personas aún se aman pero el entorno no es favorable.,Sun Nov 27 16:31:38 +0000 2016,es,N
8.02953E+17,29896566,Ayer fui a @subwaycr y aún no estaban listos para recibir donaciones de puntos,Sun Nov 27 19:13:23 +0000 2016,es,N
8.02995E+17,18808002,Casi me aplasta un árbol pero lo bueno es que en la casa ya llegó la Navidá,Sun Nov 27 21:56:46 +0000 2016,es,NEU
8.03325E+17,126378101,"@rafa514x te creo, solo ganas de trollear",Mon Nov 28 19:48:48 +0000 2016,es,NONE
8.03305E+17,628885214,- se llevo los doritos y los frescos - pero no se llevo EL PAN @MarianaCruz04,Mon Nov 28 18:31:30 +0000 2016,es,NONE
8.03726E+17,279249205,La lluvia definitivo que no me tiee piedad cuando ando en bus,Tue Nov 29 22:21:06 +0000 2016,es,N
8.03753E+17,3373046294,Odio a mi profesor de estudios sociales,Wed Nov 30 00:11:41 +0000 2016,es,N
8.02897E+17,7.26886E+17,Que asco spotify desde la compu,Sun Nov 27 15:30:50 +0000 2016,es,N
8.02537E+17,221930699,"@FedeOrtegaV Ojalá lo consiga, pero también ojalá la empresa del concierto le dé otra como sorpresa o algo así",Sat Nov 26 15:36:38 +0000 2016,es,P
8.02528E+17,301852832,Me gusta dar los buenos días BUENOS DÍAAAAS!,Sat Nov 26 15:03:54 +0000 2016,es,P
8.02743E+17,21004119,@laqvienedelsol @PilarAcuna Yo la dejé como 3 años y ahora volví. El día que termine del todo empezaré un largo duelo,Sun Nov 27 05:15:38 +0000 2016,es,NONE
8.02739E+17,109712748,@elchamuko me alegro milord! Feliz regreso a su casa en el averno!,Sun Nov 27 05:02:26 +0000 2016,es,P
8.03224E+17,545567484,Lunes con L de Lindo! Gracias Dios por el trabajo,Mon Nov 28 13:09:39 +0000 2016,es,P
8.03244E+17,527768771,"@Mariete772 igual estaba en exámenes finales y estuve muy inactivo, espero volver a la normalidad de ahora en adelante",Mon Nov 28 14:29:22 +0000 2016,es,NEU
8.03062E+17,178022861,@lawanddemons perdón por ser la peor prometo darle mucho amor comprensión y ternura apenas termine el semestre,Mon Nov 28 02:24:34 +0000 2016,es,P
8.03215E+17,138940047,"Hoy hice todo de una manera olímpica, pero algo se me tenía que olvidar. ¡Ah sí! La sombrilla.",Mon Nov 28 12:31:05 +0000 2016,es,NONE
8.03219E+17,377544899,"@Vane_Arcia Sí, era justo y necesario. Lo hice y me siento mejor",Mon Nov 28 12:49:39 +0000 2016,es,P
8.03219E+17,377544899,"@Noy_07 Pues de hecho sí me funcionó, me siento más tranquila después de eso",Mon Nov 28 12:49:12 +0000 2016,es,P
8.03207E+17,79556590,"@MonumentalCR Buenos días, un éxito su maratonica, yo me sumé y sé que van a llevar mucha alegría a personas que están sufriendo",Mon Nov 28 12:01:12 +0000 2016,es,P
8.03102E+17,356008768,"@croq29 @ChisteTipico me ha pasado... Lo peor es cuando sin decirle nada a uno, lo agregan de nuevo jajajaja",Mon Nov 28 05:03:25 +0000 2016,es,N
8.0311E+17,491968851,Preferiría discutir con un umpalumpa que con un (a) cristiano (a) conservador (a) de derecha.,Mon Nov 28 05:34:10 +0000 2016,es,N
8.02592E+17,178022861,@ashzamc Chao con ud!!! En serio no te puedo,Sat Nov 26 19:15:34 +0000 2016,es,N
8.02655E+17,182658809,@MarcosPedzik Muchas gracias por tus palabras. Un fuerte abrazo para vos,Sat Nov 26 23:25:31 +0000 2016,es,NONE
8.02657E+17,14628107,Cansado es poco. Pero saber que hoy se ayudó en algo me hace feliz.,Sat Nov 26 23:35:10 +0000 2016,es,P
8.02298E+17,4008112633,@ASuicideBoy me siento muy identificada con tus tweet y vi tu cuenta porque mi mejor amiga aveces da rt a tus cosas,Fri Nov 25 23:48:48 +0000 2016,es,P
8.0261E+17,1180914000,"@CamposGeovanni en eso estamos claros, pero yo tengo fe en que los ticos somos solidarios cuando mas se necesita",Sat Nov 26 20:29:17 +0000 2016,es,P
8.02618E+17,3373046294,Mi mejor amigo me llamo que ya venía llegando a mi casa Tengo 25 minutos esperándolo,Sat Nov 26 20:59:14 +0000 2016,es,N
8.02363E+17,109712748,@titabobra aquel señor amigo suyo hizo un numerito hoy de esos que le encanta hacer. Otro día en que la ginebra empezó a fluir temprano!,Sat Nov 26 04:06:47 +0000 2016,es,NONE
8.0237E+17,176885005,"@Mausaga vieras dolor jure nunca más volver a ese lugar, queda en PZ para los interesados",Sat Nov 26 04:34:24 +0000 2016,es,N
8.02375E+17,2424369164,"@Oski_1991 Si o sea, el cel no me interesa tanto pero las cosas que tenía ahí eran irremplazables Gracias por escribir.",Sat Nov 26 04:54:19 +0000 2016,es,NEU
8.0234E+17,1247601799,"Senasa NECESITA casas cuna, apúntense no hay suficiente presupuesto para todos los animalito afectados",Sat Nov 26 02:35:18 +0000 2016,es,NONE
8.02352E+17,1862408274,9 horas de que se fue del pais y ya la extraño,Sat Nov 26 03:24:09 +0000 2016,es,N
8.0307E+17,14628107,@jaoc03 que buena fiesta se pegaba uno,Mon Nov 28 02:56:59 +0000 2016,es,P
8.02972E+17,23072998,"Hasta ahora me entero de que existe la carrera de ""investigador de animación japonesa"", he desperdiciado mi vida",Sun Nov 27 20:26:56 +0000 2016,es,N
8.02722E+17,1220081238,"Hoy hice el gol de mi vida, perdimos 8-1 pero hice el gol de mi vida",Sun Nov 27 03:51:43 +0000 2016,es,P
8.02424E+17,3077873323,"Le envié una foto a Ignacio y me dijo ""Que picha más fea""",Sat Nov 26 08:07:34 +0000 2016,es,N
8.03971E+17,718149456,@Tia_Yeye @Jacko_Pinto no sabia que eran pareja.,Wed Nov 30 14:36:02 +0000 2016,es,NONE
8.03787E+17,279249205,La lluvia definitivo no me tiene piedad cuando ando en bus,Wed Nov 30 02:26:11 +0000 2016,es,N
8.03786E+17,17297621,@rebsvargas Un masculino adulto que es fanático obsesivo de My Little Pony,Wed Nov 30 02:23:18 +0000 2016,es,NONE
8.04123E+17,553745661,@UnZorro88 a mí me gustan de hecho,Thu Dec 01 00:39:12 +0000 2016,es,P
8.04011E+17,104178963,@malamujer Ojalá pudiera darte el abrazo en vivo o al menos acompañarte hoy. Siento mucho lo de tu primo,Wed Nov 30 17:14:26 +0000 2016,es,NONE
8.04048E+17,41261474,"¡Hoy habrá nuevo campeón!, que pase lo que sea, que @MagnusCarlsen sea campeón o que @SergeyKaryakin pierda #CarlsenKarjakin",Wed Nov 30 19:43:18 +0000 2016,es,P
8.0405E+17,1643939671,"Pero en realidad soy mucho menos amargada, maldita y juega de viva de lo que parece. Lo prometo.",Wed Nov 30 19:51:01 +0000 2016,es,P
8.03994E+17,67230973,"@bichoclarke leí el post equivocado aparentemente, me salieron los diseñadores snobs en mi feed",Wed Nov 30 16:09:56 +0000 2016,es,N
8.04065E+17,208759768,@andrearivl me voy a morir quiero verlo en vivo y tigo no tiene CBS,Wed Nov 30 20:49:45 +0000 2016,es,N
8.0414E+17,88022183,Pues que dicen que hubo #temblorcr y yo ni me di cuenta porque pasamos ensayando típico.,Thu Dec 01 01:46:58 +0000 2016,es,NONE
7.99987E+17,126159831,"@kathysjo excelente, que grande que está",Sat Nov 19 14:47:33 +0000 2016,es,P
8.01272E+17,626936327,"Quiero demasiado el balde de pollo, cebolla y papas fritas de la Papería. Alguien lléveme",Wed Nov 23 03:49:50 +0000 2016,es,NEU
8.01223E+17,4008112633,"#MisPropositosPara2017Son buscar un mejor amigo, necesito a alguien!? nadie?",Wed Nov 23 00:38:22 +0000 2016,es,N
8.0128E+17,1220081238,"Que enfermería tenemos, Gareth Bale se podría perder el clásico",Wed Nov 23 04:23:05 +0000 2016,es,N
8.01291E+17,29896566,@titabobra A mí jajaja y veame aquí con los ojos pelados,Wed Nov 23 05:08:40 +0000 2016,es,NEU
8.01305E+17,48848038,@viborildasigue Abrazos para ti desde aquí Vibo ¡Ahí estaré y listísima para grabar la entrevista!,Wed Nov 23 06:01:17 +0000 2016,es,NONE
8.00927E+17,7.53826E+17,@solucionesong ...genial iniciativa que nos puede ayudar,Tue Nov 22 05:00:39 +0000 2016,es,P
8.00209E+17,1643939671,"""ESTOY HARTA DEL SEMESTRE "" -Yo, sábado por la noche, resolviendo integrales para encontrar áreas.",Sun Nov 20 05:29:14 +0000 2016,es,N
8.06503E+17,478723971,el amigo secreto de hoy trajo un delicioso arroz con leche,Wed Dec 07 14:16:55 +0000 2016,es,P
8.06353E+17,303439661,"El primer capítulo de la primera temporada de Black Mirror es bien pinche triste, wey.",Wed Dec 07 04:21:59 +0000 2016,es,NEU
8.06657E+17,484339863,"@marioredondo @ingenieractc no da igual, yo soy funcionaria pública y no todos pensamos así.",Thu Dec 08 00:31:16 +0000 2016,es,NEU
8.06342E+17,70828580,"Me siento tan sola por las noches, que duermo con Pariss en la cama de mi hermano",Wed Dec 07 03:37:30 +0000 2016,es,N
8.06343E+17,179764543,@AleArguelloF ojalá sigan juntos mucho tiempo,Wed Dec 07 03:42:55 +0000 2016,es,P
8.06365E+17,1574518994,@somekindofEdu pero pensé que luego de jugar juntos todo iba a cambiar,Wed Dec 07 05:08:32 +0000 2016,es,N
8.07325E+17,3909025880,Ojala tuviera netflix como en los viejos tiempos.,Fri Dec 09 20:44:08 +0000 2016,es,N
8.07381E+17,23546489,@GaritaCRC ¿Y para que me tienes a mi? Son momentos y nos montamos un canal Re-Pichudo,Sat Dec 10 00:28:35 +0000 2016,es,P
8.07426E+17,4832719332,Puedo soñar ridícula pero si lloré porque @smilinglybybau se fue,Sat Dec 10 03:23:37 +0000 2016,es,N
8.06331E+17,2253921240,@GuillermoBarqu1 Carepichas esas solo piensan en ellas.,Wed Dec 07 02:53:18 +0000 2016,es,N
8.08044E+17,4576721233,Es una verdadera ver que los videos mas caca tienen mas apoyo que los que costaron,Sun Dec 11 20:20:19 +0000 2016,es,N
8.08067E+17,4576721233,"@eldiariodedross Mandale un saludito a Jonathan Duarte que esta en el hospital pasandola mal con una operacion, y solo ver tu videos",Sun Dec 11 21:54:23 +0000 2016,es,NONE
8.08012E+17,104178963,@andrea___cr @ccssdecostarica Ufff... hay una discusión enorme sobre esto. La Clínica Mayo dejó de hacerlas por años por los resultados,Sun Dec 11 18:15:37 +0000 2016,es,NONE
8.07255E+17,2869395974,Porque si estaba bien me tiene que dar calentura de nuevo ??,Fri Dec 09 16:05:53 +0000 2016,es,N
8.07537E+17,68834388,"Lo peor fue que nos encontramos en un bar, y no le pude hablar x mi timidez",Sat Dec 10 10:47:42 +0000 2016,es,N
8.06696E+17,109712748,@twocannn a mediodía? La próxima no lo dude! Aunque me vea serio yo soy un carajo buena nota!,Thu Dec 08 03:06:30 +0000 2016,es,P
8.06756E+17,3301047864,"Ya mi relación no es lo igual con Davi, ella me pierde",Thu Dec 08 07:01:22 +0000 2016,es,N
8.06724E+17,164019429,Primera vez que David cena en mi casa y quiebra un vaso.,Thu Dec 08 04:55:53 +0000 2016,es,N
8.06713E+17,224361210,"@Jorge_Rivera8 la del mio peor, tengo que andar con dos telefonoa para poder revisar tw, fb e ig",Thu Dec 08 04:12:20 +0000 2016,es,N
8.06904E+17,104178963,"@tsaitami Descubrir qué somos está pichudo, diría el patán",Thu Dec 08 16:50:21 +0000 2016,es,N
8.06727E+17,3909025880,Les juro que lo stalkeo y mi instinto asesino se activa.,Thu Dec 08 05:07:17 +0000 2016,es,N
8.06687E+17,2912947353,¡También tenemos tradición #costarricense! Por supuesto! #Cajeta de leche con almendras! La más rica de todas!!…,Thu Dec 08 02:31:01 +0000 2016,es,P
8.06694E+17,2950329237,Lo bueno de verano es que en el grupo hay varios compitas,Thu Dec 08 02:58:10 +0000 2016,es,P
8.06851E+17,2541621635,Las tenis blancas no se usan todos los días,Thu Dec 08 13:19:33 +0000 2016,es,N
8.07261E+17,208759768,A mí en serio esas cosas de ganar no se me dan,Fri Dec 09 16:30:33 +0000 2016,es,N
8.07243E+17,394853608,"soy la mejor amiga secreta de la vida, quiero el regalo que voy a dar",Fri Dec 09 15:17:05 +0000 2016,es,P
8.07118E+17,1206630114,"Hoy será un día muy largo, y mi último día siendo un pilluelo de 21 años",Fri Dec 09 07:00:37 +0000 2016,es,N
8.07091E+17,2954168666,Me iré a dormir sabiendo que la única app de manga con la que leo no tiene actualizado ons,Fri Dec 09 05:13:56 +0000 2016,es,N
8.07043E+17,1154584610,Esperando que sea un buen jueves por la noche,Fri Dec 09 02:01:58 +0000 2016,es,P
8.07042E+17,939981277,"@arlynerl03 Y si me corrigen es como... ""Trágame tierra y llévame directo al infierno""",Fri Dec 09 02:01:35 +0000 2016,es,N
8.08163E+17,19682117,@estabarca fijo si me gusta hago lo que hice con el episodio VII... fui al cine 5 veces,Mon Dec 12 04:14:58 +0000 2016,es,P
8.08139E+17,590647530,Me encanta la olla de carne pero no me gusta que por ser sopa no me mantenga llena bastante tiempo,Mon Dec 12 02:40:34 +0000 2016,es,NEU
8.08137E+17,718149456,Podría pasar un Día entero viendo sólo mejengas.,Mon Dec 12 02:29:52 +0000 2016,es,P
8.08102E+17,1905692930,Si se desesperan nos lleva puta,Mon Dec 12 00:10:51 +0000 2016,es,N
8.08123E+17,386309332,Que triste cuando uno anda en una actividad y no tiene con quien bailar me veré muy rara bachateando sola en media pista ?,Mon Dec 12 01:33:31 +0000 2016,es,N
8.08143E+17,1559006227,"@franky2055 que dichoso ya casi terminas, yo apenas voy por el 85 jaja",Mon Dec 12 02:56:31 +0000 2016,es,NEU
8.0821E+17,358137563,@meel_solis estamos en la misma lucha,Mon Dec 12 07:20:57 +0000 2016,es,NONE
8.08194E+17,204396297,@ysareth LA delicia! Mi mamá casi no me deja meter a los gatos Pero les encanta dormir aquí cuando pueden,Mon Dec 12 06:19:16 +0000 2016,es,NEU
8.08189E+17,204396297,"Por dicha solo me volvió a ver y siguió durmiendo, pero me dio lástima",Mon Dec 12 05:58:18 +0000 2016,es,N
8.08157E+17,1496335872,Yo me quería graduar con la camisa rosada,Mon Dec 12 03:48:44 +0000 2016,es,NONE
8.08342E+17,7.43884E+17,Y si comemos crepas con una bebida de café O un smoothie Hoy habrá feria navideña y nuestra Esparza se pone d…,Mon Dec 12 16:05:17 +0000 2016,es,P
8.08436E+17,4822105641,No he visto el nuevo episodio de #TWD,Mon Dec 12 22:17:42 +0000 2016,es,NONE
8.08342E+17,388326498,Buen día @adruari ya le seguimos,Mon Dec 12 16:07:03 +0000 2016,es,P
8.08357E+17,7.80962E+17,@MauHCorona Lo normal es aburrido.,Mon Dec 12 17:05:07 +0000 2016,es,NEU
8.08444E+17,2787230399,FAV si crees que me gustan los penes (como no soy famoso y nadie le va a dar FAV pues tendre la consciencia limpia),Mon Dec 12 22:51:30 +0000 2016,es,NONE
8.07741E+17,559938616,Hoy me di cuenta que mi crush ya tiene novia y es mucho menor que yo,Sun Dec 11 00:16:41 +0000 2016,es,N
8.07698E+17,261021364,Odio que me cambien mis planes por comodidad de los demás,Sat Dec 10 21:25:07 +0000 2016,es,N
8.0778E+17,68349722,@Izzytica @Unodien regla de los 3 segundos,Sun Dec 11 02:52:02 +0000 2016,es,NONE
8.07798E+17,19682117,@Chuletta diay. Estuvo bonito. 5comentarios,Sun Dec 11 04:05:27 +0000 2016,es,P
8.03418E+17,3076235523,"Men @RedstoneKnarias no nos eliques mas de porque pierdes, porque a nosotros lo unico que nos importa es divertirnos viendote jugar.",Tue Nov 29 02:00:13 +0000 2016,es,N
8.0329E+17,4822105641,Ya estoy estresada de esperar resultados,Mon Nov 28 17:29:04 +0000 2016,es,N
8.03297E+17,67230973,@Prifv @kabek no hemos ido a la cabra loca,Mon Nov 28 17:57:36 +0000 2016,es,NONE
8.023E+17,219410751,Me llena demasiado ver tanta gente con la intención de ayudar y moviéndose que lindo todo,Fri Nov 25 23:58:25 +0000 2016,es,P
8.0252E+17,3373046294,Mi mamá sólo decirme que estoy gorda,Sat Nov 26 14:29:42 +0000 2016,es,N
7.96387E+17,106183028,@mary_robre asi que ahora tenemos una posible nueva carrera armamentista in the making,Wed Nov 09 16:20:54 +0000 2016,es,NEU
7.96434E+17,37989014,"Sopa Negra, opción plato fuerte en la soda. Dios sabe como reconfortarme después de las noticias agobiantes",Wed Nov 09 19:26:02 +0000 2016,es,P
7.96329E+17,21004119,@natyrodriguez Demasiada decepción con la humanidad,Wed Nov 09 12:29:25 +0000 2016,es,N
7.96537E+17,93057768,"@avargas10785 yo te salgo de eso, yo es por luchona y que me elotan en el work #lindaperopobra",Thu Nov 10 02:17:26 +0000 2016,es,N
7.96716E+17,2716231555,Cuando yo vi al Pipi aquí en la conferencia de prensa casi lloro como ese niño Pero solo estaba ahí temblando,Thu Nov 10 14:07:12 +0000 2016,es,NONE
7.96518E+17,104178963,"@chrchaves jale, traidor, vendido a la corona española!",Thu Nov 10 01:02:54 +0000 2016,es,N
7.96518E+17,104178963,@grassengel no podés tener lo mejor de los dos mundos,Thu Nov 10 00:59:06 +0000 2016,es,N
7.96847E+17,20687238,"A la gente buena, le pasan cosas buenas ... al resto a veces también nos pasan cosas buenas",Thu Nov 10 22:47:35 +0000 2016,es,P
7.96855E+17,4193470272,Nunca me he ganado nada con @PizzaHutCRC y que chuzo sería probar la nueva pizza esta tarde liberiana está como para la Crown Pizza,Thu Nov 10 23:21:51 +0000 2016,es,P
7.96862E+17,3086717436,Desde el jueves pasado estoy esperando el entreno,Thu Nov 10 23:46:33 +0000 2016,es,NONE
7.96853E+17,68349722,Jaja Trump en los primeros 3 meses se va a traer abajo el TLC nos vamos a ir todos a la mierda,Thu Nov 10 23:11:17 +0000 2016,es,N
7.9687E+17,79375445,"No estaba muerte, andaba de parranda! Jejeje",Fri Nov 11 00:18:21 +0000 2016,es,P
7.96878E+17,37989014,@FexCR ufff una cosa deliciosa!! Jajaja Que desorden ! Metí las patas ser feliz Fexito!!!,Fri Nov 11 00:51:47 +0000 2016,es,P
7.96782E+17,545567484,Como cuando soy muy chineada y me traen almuerzo al trabajo  Gracias @Antrckstr,Thu Nov 10 18:28:44 +0000 2016,es,P
7.96788E+17,37989014,"@MauFonseca11 @FexCR el otro muchacho que es nieto del señor de las galletitas, siempre tuvo una dulce navidad",Thu Nov 10 18:54:42 +0000 2016,es,NONE
7.9681E+17,2496993644,"Otra vez quieren desnaturalizar el tema #BienestarAnimal, dejando en el texto de iniciativa popular sólo a perros y gatos.",Thu Nov 10 20:20:56 +0000 2016,es,N
7.96827E+17,297227411,@LauraPausini y su canción: Se non te #VIDEO Publicado el 10 Nov del 2013 y aquí te lo compartimos,Thu Nov 10 21:29:07 +0000 2016,es,NONE
7.9675E+17,601026518,Me siento tan cansada y saber que salgo hasta las 6,Thu Nov 10 16:21:57 +0000 2016,es,N
7.96767E+17,120940293,Estoy toda estresada para el examen de mañana como que si lo fuese a perder jaja Pero ya pasé el curso y todo,Thu Nov 10 17:31:31 +0000 2016,es,NEU
7.97094E+17,20687238,"Me acaban de confundir con un estudiante universitario... es el mejor ""buenos días"" de todos",Fri Nov 11 15:11:27 +0000 2016,es,P
7.97177E+17,250461290,"Ocupo el viernes negro para ver si me compro un tele, el mío se dañó",Fri Nov 11 20:38:25 +0000 2016,es,NEU
7.97116E+17,2153122708,"Mis primos se fueron para cancun hoy, adivinen quien no fue por ser la unica -18?",Fri Nov 11 16:35:28 +0000 2016,es,N
7.9715E+17,303439661,He pasado toda la mañana metida en Google Maps viendo Costa Rica. Pero no hay Street View.,Fri Nov 11 18:51:17 +0000 2016,es,N
7.97225E+17,1386079446,"Me encontré una tarjeta pegada en el cajero y llamé al banco para reportarla, la dueña puede estar tranquila #whatgoesaroundcomesaround",Fri Nov 11 23:49:48 +0000 2016,es,NONE
7.96939E+17,50489263,@La_Llama_ @DosPinosOficial tengo que probarlo. Estoy decepcionado. Ahora el fresco leche sabe a puro sirope.,Fri Nov 11 04:53:18 +0000 2016,es,N
7.96939E+17,150512123,"@nitamar26 @PizzaHutCRC el problema que ya no hay 2x1 en grandes ni tampoco los puntos Hut, son dos pésimas noticias",Fri Nov 11 04:52:55 +0000 2016,es,N
7.96556E+17,718149456,@absa_lon tenga paz bonito que en esta vida Todo Cuesta.,Thu Nov 10 03:32:10 +0000 2016,es,NEU
7.96612E+17,590647530,"Necesito un gato en mi vida así como YA, tengo que convencer a mis papás",Thu Nov 10 07:15:23 +0000 2016,es,P
7.96035E+17,1304609106,"@Juanjo90 @CataSolis20 Eso Juan, lleguenle, va a estar divertido. Mucho gusto Cata",Tue Nov 08 17:02:36 +0000 2016,es,P
7.95843E+17,3909025880,Para navidad voy a pedir que me suba el ponderado.,Tue Nov 08 04:19:02 +0000 2016,es,P
7.96198E+17,104178963,Yo debería estar dormida y no bajo este largo ataque de ansiedad de baja intensidad,Wed Nov 09 03:47:53 +0000 2016,es,N
7.962E+17,104178963,Qué triste ver que el odio por una mujer esté por encima de la razón,Wed Nov 09 03:56:44 +0000 2016,es,N
7.95862E+17,158913810,@BreNdiiuXx @BaldiHotSpring1 ya se no quería salirme de las aguas termales mañana voy a Monteverde a ver que tal,Tue Nov 08 05:34:22 +0000 2016,es,P
