tweetid,user,content,date,lang,value
7.70406E+17,131212996,"@Currina_ pues no, algunos lunes son maravillosos...por ejemplo el de hoy! Hasta mañana!",Mon Aug 29 23:42:15 +0000 2016,es,P
7.70405E+17,4025839883,"Oie , adoro mi cuenta , llena de cosas bonitas",Mon Aug 29 23:39:09 +0000 2016,es,P
7.70408E+17,1604206946,@iriswextallen pues estarán viendo una serie diferente que tú y yo oye porque no hay absolutamente nada entre esos dos,Mon Aug 29 23:48:42 +0000 2016,es,N
7.70408E+17,364926596,"Me encanta estar así de feliz...ojalá y esto toda la vida!!! Buenisimas noches  Gracias, te amo @juanjoatleti",Mon Aug 29 23:48:35 +0000 2016,es,P
7.70407E+17,489838521,@mariio97 2 asistencias me han faltado para el triple doble,Mon Aug 29 23:46:37 +0000 2016,es,N
7.70404E+17,550456009,Libros que enganchan desde la primera página y hacen que el tiempo vuele....! Buenisismas noches,Mon Aug 29 23:32:12 +0000 2016,es,P
7.70403E+17,2148524542,En fin me voy a dormir dadme unas buenas noches bonitas por MD,Mon Aug 29 23:31:20 +0000 2016,es,NEU
7.70403E+17,1068288817,"@dime_quefuedeti Tod@s deberíamos llevar en nuestro día a día, está frase, ya q tod@s somos inmigrantes en algún lugar.",Mon Aug 29 23:29:52 +0000 2016,es,NEU
7.70398E+17,464216284,@Laura_Jovi pues Floki será el siguiente  Muchas gracias por haberme ayudado,Mon Aug 29 23:08:52 +0000 2016,es,P
7.70408E+17,2962752227,@tenistachanel @100 si haase hace otro set y janowicz el over. Me voy a estar acordando del puto chino toda noche......,Mon Aug 29 23:51:03 +0000 2016,es,N
7.7038E+17,2740308288,Decidle a los de spoti que vuelvan a poner la versión acústica de Creep  @radiohead,Mon Aug 29 21:57:09 +0000 2016,es,NONE
7.70322E+17,7.33646E+17,@aberron Al final lo acabaremos pagando los consumidores,Mon Aug 29 18:09:18 +0000 2016,es,N
7.70322E+17,7.33646E+17,"@aladroqe Quizás es porque también hay pocas personas de esas profesiones involucradas en la poítica, y si mucho burócrata",Mon Aug 29 18:06:04 +0000 2016,es,N
7.70322E+17,2298608286,@cafelluvia Bonito rincón  ¡Qué ganas de ver la nueva web!,Mon Aug 29 18:05:38 +0000 2016,es,P
7.70374E+17,7.34835E+17,tengo súper ganas de comerme un peaso de ciego que flipasss pero la cosa es con quién pq nadie quiere beber,Mon Aug 29 21:34:58 +0000 2016,es,N
7.70367E+17,82183604,@KILLYTokio ¡artista! Muchas gracias por ayudarme a dejar el libro bonito,Mon Aug 29 21:04:23 +0000 2016,es,P
7.7037E+17,251864117,@Heikki_360 Vale Lo he probado hoy y me parece muy bueno... veré tus vídeos,Mon Aug 29 21:17:00 +0000 2016,es,P
7.7037E+17,2770909579,me he tenido que poner unos calcetines porque siempre tengo los pies frios y me pone triste calcetines en verano,Mon Aug 29 21:16:23 +0000 2016,es,N
7.70369E+17,193772702,De que color cojo las plumas de mis nuevas flechas???,Mon Aug 29 21:16:15 +0000 2016,es,NONE
7.70369E+17,1628174088,@JaviviCGT poco pero intenso  estoy por pirarme un día a sevilla con el Mario,Mon Aug 29 21:15:40 +0000 2016,es,NEU
7.70369E+17,1274600791,Buen viaje a todos los cod players que van mañana a bcn pasarlo bien y disfrutarlo que yo no puedo,Mon Aug 29 21:14:33 +0000 2016,es,P
7.70368E+17,398986892,No puedo poner el insta histories ese raro  alguna ayuda?,Mon Aug 29 21:11:45 +0000 2016,es,N
7.70368E+17,7.33646E+17,"@CdeCiencia Bueno, el frío es lo de menos, siempre te puedes poner un buen abrigo",Mon Aug 29 21:10:07 +0000 2016,es,P
7.70373E+17,7.34835E+17,tío pero el final es una mierda me ha dado muchísima pena de verdad pero bueno no hago spoiler pero pf,Mon Aug 29 21:31:19 +0000 2016,es,N
7.70365E+17,133045534,Quiero que en mi foto de carné en lugar de una fotografía de mi cara me dejen poner un emoticono de carita triste,Mon Aug 29 20:57:48 +0000 2016,es,N
7.70364E+17,175747383,Sabía yo  qué triste nadie me hace caso,Mon Aug 29 20:56:15 +0000 2016,es,N
7.70364E+17,148059086,Pensaba que iba a morir en la carretera volviendo de la playa pero he vuelto a Sevilla sano y salvo  vaya tela,Mon Aug 29 20:54:52 +0000 2016,es,N
7.70372E+17,3011948579,@marcasgz menos mal que no has dicho escuchal #enlacabezaNo #loSiento,Mon Aug 29 21:25:42 +0000 2016,es,P
7.70372E+17,562154407,Se busca KAORI para el sábado del salón de MURCIA  en noviembre No quiero ir de Kousei sola   RT pls https://t.co/hd3o4xOqGH,Mon Aug 29 21:24:39 +0000 2016,es,N
7.70371E+17,105536737,@LahoraALT @asidesastre @molo_cebrian @CriadoEnterado me faltó @p8ladas y eso que estoy deseando escuchar sus viñetas musicales y lo sabe,Mon Aug 29 21:22:18 +0000 2016,es,NEU
7.70397E+17,2602377620,@GuzmanNavarro08 @SaezManu10 plan C de capullos mejor,Mon Aug 29 23:05:38 +0000 2016,es,N
7.70395E+17,634740601,@GreenParadise_ siiiiii tío  el viernes te invito a una litro jurao,Mon Aug 29 22:58:06 +0000 2016,es,P
7.70395E+17,280497593,Estoy en una montaña rusa emocional en la que pilotan mis ovarios. De putis,Mon Aug 29 22:57:44 +0000 2016,es,N
7.70416E+17,363899133,@__beatriizzzz fresquita... lo único malo fue que nos quitaron el banco bueno,Tue Aug 30 00:22:35 +0000 2016,es,N
7.70419E+17,372676990,"Y en mi momento de alta autoestima/ego, les puedo asegurar que mi sonrisa se contagia  (en persona, obviamente)",Tue Aug 30 00:31:37 +0000 2016,es,P
7.7042E+17,295328857,@ReyBultos sabes que eso no es así,Tue Aug 30 00:35:24 +0000 2016,es,N
7.7042E+17,610165735,Estoy pensanfo seriamente ir mañana a Bilbao de caza y de compras Ohhh wait pero si yo no salgo de casa,Tue Aug 30 00:35:03 +0000 2016,es,NEU
7.70394E+17,554350560,@Sandrarammos dio que dice po que me hable si yo soy un libro abierto me puede habla pa conocerme quien quiera,Mon Aug 29 22:54:40 +0000 2016,es,NEU
7.70416E+17,999233599,Cuando le he dicho a la bollo que estoy morena se ha reído en mi cara,Tue Aug 30 00:20:41 +0000 2016,es,N
7.7041E+17,415812294,@aquilatiki no tengo  pero en iphone esta la app tubex que te deja salirte y seguir escuchando canciones y se pasan solas,Mon Aug 29 23:57:39 +0000 2016,es,P
7.70343E+17,106756961,"@RaulMJimenez_ @EdgarCabreraG siiiii, y de nuevo estoy en lista para ir al programa. Y luego el concierto de OT",Mon Aug 29 19:29:39 +0000 2016,es,P
7.70347E+17,307426801,"@SATU_9R @LaF1es No, pero dejarte la piel, ir 7º y descartar los puntos sí. Lee el text Carlos nos lo explicó muy clarito",Mon Aug 29 19:47:23 +0000 2016,es,NEU
7.70347E+17,70563348,"@ReinaDeLosGatos mira el hilo, que está explicado  es el primer planeta (b) de la estrella Próxima Centaur Próxima Centauri b",Mon Aug 29 19:46:56 +0000 2016,es,NONE
7.70344E+17,25382861,"@OmegaESP estaría a un paseo en tren de Madrid, y tendría findes largos cada dos semanas...",Mon Aug 29 19:36:22 +0000 2016,es,P
7.70321E+17,2763867478,"@TheLordOfKai por eso he dicho ""casi"" como método sutil de aproximación",Mon Aug 29 18:03:01 +0000 2016,es,NEU
7.7032E+17,3293916292,"Pablo continúa su hilo, imprescindible. Luego haremos crowfunding entre todos para hacerle un ""Medium""  https://t.co/pGJQvxKY6r",Mon Aug 29 18:01:08 +0000 2016,es,NONE
7.70348E+17,631680912,Me habría gustado hacer alguna de las de los Targaryen pero como están  en paradero desconocido pueh no hay imagenes buenas de ellas y,Mon Aug 29 19:51:43 +0000 2016,es,N
7.7032E+17,1567879478,@cangasdeonis_ @lavuelta Muchas gracias! Un placer conocer un pueblo tan precioso,Mon Aug 29 17:58:32 +0000 2016,es,P
7.70319E+17,2506235645,"severus snape -pobresito -nunca le odié, me parecía muy estricto e injusto pero sabía que algo pasaba...",Mon Aug 29 17:57:26 +0000 2016,es,N
7.70277E+17,608277621,"@lour_14 @CelopanYT Ojalá, aunque la posibilidad es tan pequeña",Mon Aug 29 15:08:04 +0000 2016,es,NEU
7.70276E+17,1029422976,@ImFebrer no me hagas daño  @xSeth_Army que cruel jajaja habría q verlo ^^,Mon Aug 29 15:03:09 +0000 2016,es,N
7.70313E+17,17006841,@nmlss777 ojalá lo hubiera podido hacer negro,Mon Aug 29 17:33:08 +0000 2016,es,N
7.70338E+17,2374246231,@seelphy Genial!! Será la última parada antes del estreno en salas,Mon Aug 29 19:10:34 +0000 2016,es,P
7.70338E+17,169932349,ojalá justin subiendo una foto comiéndose la boca con sofía para que os den por culo a todas,Mon Aug 29 19:10:03 +0000 2016,es,N
7.70334E+17,464496754,Tengo ganas de hacer un stream muy especial.. Un 24horas pero con un objetivo...,Mon Aug 29 18:54:46 +0000 2016,es,P
7.70377E+17,632487072,@goetha Jajaja ahí tenemos gustos diferentes pero así tb se puede hablar de todo  #TonyYSorayaEnMalaga,Mon Aug 29 21:46:03 +0000 2016,es,P
7.70376E+17,157458636,Alba Carrillo como buena modelo haciendo gala de su profesión en la entrevista a Willy Toledo  #HableConEllas,Mon Aug 29 21:42:34 +0000 2016,es,P
7.70378E+17,7.34835E+17,quién se viene conmigo mañana a beber a embarca ??,Mon Aug 29 21:48:37 +0000 2016,es,NONE
7.70377E+17,2258070289,"Un hastag por un buen motivo, dadle a tope venga  #demoslelavuelta",Mon Aug 29 21:47:27 +0000 2016,es,P
7.70377E+17,184061107,"@C3466003565 Cracias Cristina todo lo que me dices es una bendición tienes que ser paciente y veras como llega el milagro solo asi,ten Fe",Mon Aug 29 21:46:21 +0000 2016,es,P
7.69619E+17,132928073,"Al final la triatlón ha salido pero por pura tozudez ... 7:07 de esfuerzos, mi estado es de reventado para arriba",Sat Aug 27 19:32:29 +0000 2016,es,NEU
7.69618E+17,310924103,@Spaniart En cuando era pequeña y bailaba en mi pueblo descalza con un vestido  ¿Tu?,Sat Aug 27 19:29:24 +0000 2016,es,NONE
7.69677E+17,2737688253,Creo que mi amor platónico de tw es gay y me acabo de poner tan triste,Sat Aug 27 23:24:17 +0000 2016,es,N
7.69675E+17,2868025524,@Carlotayoutube me acabo de poner mala y mañana es la quedada en Málaga  ojalá recuperarme antes de la quedada,Sat Aug 27 23:14:51 +0000 2016,es,N
7.69696E+17,889384016,"@kiwiliberal confundes conceptos, este es el nivel, medidas sociales ? socialismo. Buenas noches que mañana se madruga ¿o no?",Sun Aug 28 00:41:30 +0000 2016,es,N
7.69696E+17,2740308288,@SuperPaperEnder Lo habrías hecho con o sin mí,Sun Aug 28 00:38:59 +0000 2016,es,NEU
7.6967E+17,231181583,Estoy poniendo fotos a lo loco porque no tengo las mias Pero no va tan mal... https://t.co/uk0YcK18NU,Sat Aug 27 22:55:16 +0000 2016,es,P
7.696E+17,245414893,"@AntimadridVCF Si juegan bien, pero no saben chutar, estamos apañados.  Ninguno sabe chutar a gol en el Valencia?",Sat Aug 27 18:18:31 +0000 2016,es,N
7.69662E+17,704738132,"@PGimenezFuentes @CiudadanosCs paso, paso de tener que definir que es o no es una ostia, que por ahi te escaqueas",Sat Aug 27 22:23:39 +0000 2016,es,N
7.69661E+17,323823025,"Os lo pido por favor en serio, es muy importante para mí https://t.co/STUwLW8brK",Sat Aug 27 22:22:41 +0000 2016,es,NEU
7.69658E+17,2223589385,Mandame mensajes de amor que me quiero sentir querida al despertarme que estoy muy sad,Sat Aug 27 22:07:54 +0000 2016,es,N
7.69681E+17,3342680837,"Y venga, cuando os veáis sin un puto duro, acordarse de mi guapis",Sat Aug 27 23:42:23 +0000 2016,es,N
7.69844E+17,486111507,Parafraseando a Salomó Es mejor perder a tu hijo a que lo partan por la mitad,Sun Aug 28 10:28:07 +0000 2016,es,NEU
7.69843E+17,266254021,Clásico día donostiarra para quedarse en casita con el fútbol #Donostia #Fútbol,Sun Aug 28 10:25:22 +0000 2016,es,P
7.69843E+17,2174579171,"gente d madrid fav aqi y os hablo, qiero conocer a gente nueva",Sun Aug 28 10:22:39 +0000 2016,es,NEU
7.69842E+17,546854676,"@PaddockGPWorld @miquelliso ¡Permiso ninguno, por favor! La foto es de Miquel, y yo encantado de poder verla en mi timeline",Sun Aug 28 10:20:21 +0000 2016,es,P
7.6984E+17,82183604,@dani_xelcox la parte de acción se me hizo muy pesada. Pero los momentos bonitos son muy bonitos,Sun Aug 28 10:10:38 +0000 2016,es,NEU
7.69839E+17,2446351,"Rivera y Rajoy no han pactado que Nivea vuelva a lanzar pelotas de playa desde una avioneta, como cuando era pequeño. Nos vemos el 25D",Sun Aug 28 10:09:13 +0000 2016,es,N
7.69839E+17,106488518,@carlosmoreno_ch claroooo o a varios solo que ya les vale ... PSOE roto etc,Sun Aug 28 10:08:06 +0000 2016,es,N
7.69928E+17,1462944883,Como la gente siga siendo aburrida les mandaré a la puta,Sun Aug 28 16:02:16 +0000 2016,es,N
7.69935E+17,4824429970,Esta noche nuevo #Directo de #Battlefield3 en el canal. Podreis proponerme armas con las que jugar para putearme  https://t.co/tYEGhzkZy4,Sun Aug 28 16:28:03 +0000 2016,es,NONE
7.69933E+17,106488518,@bryantorresFSH @uby77 claro bryan es otra cuestión del tema ... Si abres más días alquiler más caro .,Sun Aug 28 16:21:37 +0000 2016,es,NEU
7.69933E+17,459466570,@veronik87mlg algunos callaos pa que no nos digan reventaores la Yihad!,Sun Aug 28 16:20:36 +0000 2016,es,NONE
7.69933E+17,2339735043,Pues me han metido un buen repasito en la final de hoy del torneo de Liga Playstation jejejeje se notan las vacaciones,Sun Aug 28 16:20:00 +0000 2016,es,N
7.69937E+17,1400169752,El solo que hace Rosendo en Flojos de Pantalón es Flipante!!!,Sun Aug 28 16:36:21 +0000 2016,es,P
7.69936E+17,172842121,"@PapelitoRojo @pedrojcases no me lo como, solo muerdo y estiro  y si llevo las cutículas bien, no lo hago, ahora están top",Sun Aug 28 16:32:16 +0000 2016,es,NEU
7.69939E+17,298121189,"@kriisvlc @informativost5 @telecincoes Noooo estamos todos en Lucena, q miedo ya no se puede estar tampoco tranquilos en la playa",Sun Aug 28 16:47:02 +0000 2016,es,N
7.69927E+17,1423355514,@Charmimedicen A gente tonta es dificil acostumbrarse,Sun Aug 28 15:56:14 +0000 2016,es,N
7.69926E+17,2831149318,@gemacorga podéis pasar gratis para la siguiente temporada,Sun Aug 28 15:55:54 +0000 2016,es,P
7.69992E+17,150293517,@rafalasa @ruestern @Eleder_ Pero si los waitos ya estáis aislaos!,Sun Aug 28 20:15:02 +0000 2016,es,NEU
7.69991E+17,797850703,¿Alguien es tan amable de ir a hacerme la compra mañana? Estoy de un bajón y de antojos que… https://t.co/Z5qC6TIOBC,Sun Aug 28 20:13:07 +0000 2016,es,N
7.6999E+17,2165424709,Pues esperando al señor @DarkFabio666 para la caza de pokemon nocturna me hallo,Sun Aug 28 20:09:39 +0000 2016,es,NONE
7.69975E+17,407262422,Yo solo quiero a alguien que odie A7x conmigo,Sun Aug 28 19:07:00 +0000 2016,es,NEU
7.69974E+17,1239598670,@CarlosSadness Faltan las canciones que cuando estás triste te hacen llorar y a la vez reír cuando estás alegre,Sun Aug 28 19:06:25 +0000 2016,es,NEU
7.69994E+17,275508555,"Esperando la nueva temporada d #SuperShore2 ,vamos calentando motores con el estreno de #AcapulcoShore3 esta noche a las 22:30 @mtvspain",Sun Aug 28 20:24:31 +0000 2016,es,P
7.69996E+17,212366960,"Obviamente las preguntas tienen que ir en el e-mail, no ENCIMA del vídeo ni nada parecido, sino no podré usarlo",Sun Aug 28 20:33:56 +0000 2016,es,N
7.69996E+17,7.55143E+17,@hackandbeers Muy buenas amigos!  Como podemos contactar con ustedes?,Sun Aug 28 20:30:20 +0000 2016,es,NONE
7.69985E+17,802516920,"Esperemos que todo empiece a tirar para arriba porque se necesita mucho para despegar un proyecto asi, y es el unico miedo que tengo",Sun Aug 28 19:48:59 +0000 2016,es,N
7.69984E+17,331240137,"Me está molando bastante el rollo este del knifing, encima los tricks con balístico no se me dan nada mal",Sun Aug 28 19:45:35 +0000 2016,es,P
7.69984E+17,331240137,Hace tres días que entre a @HawklineClan y hoy me he pegado el segundo clip 1080 desde lo alto del ala del caza https://t.co/8x4DVAFGSp,Sun Aug 28 19:44:42 +0000 2016,es,P
7.69984E+17,219502720,@EvaGelCot DONDE LO VES!!? Es mi programa favorito y sólo encuentro hasta temporada 5-6 y esos ya los tengo vistos,Sun Aug 28 19:44:08 +0000 2016,es,P
7.70001E+17,364281246,"@Formalito_soy @JaniJoplin Se nos pone sentimental  Pañuelos, por favor!",Sun Aug 28 20:52:52 +0000 2016,es,N
7.69986E+17,212366960,"El próximo vídeo es simplemente explicando cómo participar para salir en ""Respondiendo en Verso"" especial 500.000",Sun Aug 28 19:53:22 +0000 2016,es,NONE
7.69986E+17,2809090109,"@Juliaa_Coutoo muchas gracias niñuca, tú tienes una gran sensibilidad por eso valoro mucho tu opinión. Feliz noche",Sun Aug 28 19:51:38 +0000 2016,es,P
7.69616E+17,584939125,@SumiEsB Yo también vi la peli y lloré lo que no está escrito  Ahora estoy leyendo el libro y me estoy echando unas risas impresionantes!,Sat Aug 27 19:20:26 +0000 2016,es,NEU
7.69615E+17,309837092,He probado una nueva espuma para el pelo y sí que lo deja más rizado pero se queda como efecto gomina y no me gusta.,Sat Aug 27 19:18:50 +0000 2016,es,N
7.69692E+17,2270886291,@kindermeli tengo que estudiar así que la semana que viene a lo mejor,Sun Aug 28 00:25:44 +0000 2016,es,NONE
7.69691E+17,2648786972,"@ClaudiaPiqueras hoy te he visto (y tu a mi) y no me has saludado, mala gente  (no te dije nada porque ibas acompañada)",Sun Aug 28 00:21:33 +0000 2016,es,N
7.69691E+17,285319032,"@lekilig estaba en momento ""odio eterno"" necesitaba compartirlo  además yo hace poco que tengo canal y no me siento NADA identificada",Sun Aug 28 00:19:47 +0000 2016,es,N
7.69689E+17,285319032,@lekilig un hilo fabuloso  comparto todo lo que dices ^^,Sun Aug 28 00:10:23 +0000 2016,es,P
7.69714E+17,428495186,@NiievesGiil si hubiese una opción de ''kill'' seguro que era la más votada,Sun Aug 28 01:51:32 +0000 2016,es,NEU
7.69714E+17,385581016,"Al final el vídeo lo subo mañana, que acabo de llegar a casa.",Sun Aug 28 01:49:37 +0000 2016,es,NONE
7.69713E+17,187591537,"@ivancastello Toca un tema maravilloso, porque sin dejar de ser ficción es algo que podría darse. Un Gran Hermano vol.02",Sun Aug 28 01:46:58 +0000 2016,es,P
7.7001E+17,376422245,@ignatiareilly una oleada de cosas homófobas días anteriores,Sun Aug 28 21:28:15 +0000 2016,es,N
7.70028E+17,142714423,@Zexioning Al revés  Si quiero hacer cosas me quedo en cada a ver la peli ejem.,Sun Aug 28 22:38:40 +0000 2016,es,NONE
7.70027E+17,2323884182,"@plsnomoredrama @Joseemiii @IsaMeseguerMtz @svvvdbxxy normal, con esa cara que tienes Alexia",Sun Aug 28 22:35:52 +0000 2016,es,NEU
7.70027E+17,372676990,"Chatel con mis primos le hicimos un funeral a una lora de la casa de mis abuelos, cantando una adaptación de ""Querida"". DEP Juanga",Sun Aug 28 22:35:12 +0000 2016,es,N
7.70026E+17,405705839,Tengo dos orzuelos enquistados en el ojo izquierdo y me hacen la cara muy asimétrica. Me veo raro,Sun Aug 28 22:32:56 +0000 2016,es,N
7.70026E+17,1047229586,No me llamo Laura pero te casarias conmigo?  #ElRaboDe8cho @8choOficial,Sun Aug 28 22:31:47 +0000 2016,es,NONE
7.69615E+17,383910481,Vamos a enfrentarnos un poquito a fotos viejas ) apuf,Sat Aug 27 19:16:31 +0000 2016,es,N
7.69614E+17,446120051,No hay nada como ver la semifinal masculina de La Nucía Open de Pádel mientras hago 30 min de bici estática a tope,Sat Aug 27 19:12:42 +0000 2016,es,P
7.69622E+17,377411023,@soryrahe_ @Tengo_Mas_Razon Por favor xikos eso lo hablais en privado vale?,Sat Aug 27 19:45:51 +0000 2016,es,NONE
7.69635E+17,76593802,"Somos los españoles cómplices de que gobierne el PP NO. Son sus cerca de 8 millones de votantes, de los más de 34 millones censados",Sat Aug 27 20:35:54 +0000 2016,es,N
7.69611E+17,18580944,"@Maryansoy para el frio la solucion es hacer lo que dice esta frase ""sabado sabadete camisa nueva y ....""",Sat Aug 27 19:00:37 +0000 2016,es,P
7.6961E+17,438895072,@carlosmchef3 felicidades pareja!!! Peazo abuelo va a tener tu hijo....estará pletorico,Sat Aug 27 18:58:38 +0000 2016,es,P
7.69613E+17,866335724,@keirzar yo lo tengo facil  mi unicovy verdadero amor es pokemon,Sat Aug 27 19:09:58 +0000 2016,es,P
7.69611E+17,1618821841,Con un RT podrás ayudar a la asociación de robots con problemas psicomotrices de la Guardia Carmesí https://t.co/ViEV7ST79a,Sat Aug 27 19:04:08 +0000 2016,es,NONE
7.69636E+17,3293916292,"@vigarcu @saez_cristina @muyinteresante Están comenzando a hacerse un poco visibles ahora. Y ya van por su segundo modelo ""Fairphone 2""",Sat Aug 27 20:42:32 +0000 2016,es,P
7.70016E+17,435287215,Final copa libertadores en BAL! la última final de Bradinho... https://t.co/RZnUVPNa5D,Sun Aug 28 21:50:58 +0000 2016,es,NONE
7.69957E+17,560569991,Algún día dejaré de ver a Rem en mi TL y no recordaré a Subaru lo subnormal que fue de no escogerla.,Sun Aug 28 17:57:07 +0000 2016,es,N
7.69973E+17,311621119,"Lo siento mucho  bueno, os he dejado un vídeo de hype para el stream de mañana, que va a ser fuertesito",Sun Aug 28 19:01:45 +0000 2016,es,N
7.69973E+17,136014179,"@bensonsenora El anuncio es cutre, cutre. Joseba quien es?",Sun Aug 28 18:59:35 +0000 2016,es,N
7.69987E+17,3861879844,@CesarCpi @Bl3sSuR @RetroTrainer Búscame un Zapdos de esos legales que tanto te gustan wapo,Sun Aug 28 19:55:07 +0000 2016,es,P
7.69989E+17,446120051,"Buen amigo eres @Skyruss96, gracias por compartir tu pregunta en ese Ask 2.0",Sun Aug 28 20:02:23 +0000 2016,es,P
7.69987E+17,377411023,@Tengo_Mas_Razon Mi país El primer tema que escuche de Nach,Sun Aug 28 19:55:17 +0000 2016,es,NONE
7.70091E+17,295351233,Qué pobre soy no puedo ver los VMA,Mon Aug 29 02:50:53 +0000 2016,es,N
7.70087E+17,771718602,@MarinaLiaison quería poner me tenéis quemadísima pero no cabe y salen los puntitos,Mon Aug 29 02:35:10 +0000 2016,es,N
7.69864E+17,2751683985,@EyeOfDavid__ te conocí y ya no te he vuelto a ver  me pareces super sincero y leal y me gusta hablar contigo,Sun Aug 28 11:47:53 +0000 2016,es,P
7.69864E+17,6647132,"@_aitor la verdad es que tiene buena pinta. Investigaré, gracias",Sun Aug 28 11:47:01 +0000 2016,es,P
7.6986E+17,2809090109,@springsteen_81 en España comemos (tragamos) de todo y con tod aquí esta trayectoria política parece normal. Saludos,Sun Aug 28 11:32:52 +0000 2016,es,N
7.6986E+17,245414893,"@ElDesmarque_VCF Nunca había visto al Valencia el último de la Clasificación.  Que pasa con el Valencia, ya no ganamos.",Sun Aug 28 11:31:59 +0000 2016,es,N
7.69892E+17,3929804417,"@HeCalledMeAC Lo sé, a pesar de saber que no debería simplemente enamorarme de una cara bonita como la tuya... Soy muy superficial",Sun Aug 28 13:39:27 +0000 2016,es,N
7.69892E+17,1482872964,"@kalvaniGH Pues yo no me crei esa expulsion, me parecio otro tongo como la de Ares, los dos mayores robados de aquella temporada",Sun Aug 28 13:38:43 +0000 2016,es,N
7.69855E+17,2571511,"@themindcamp yooooo  seria novato, pero tengo charlas en la recámara",Sun Aug 28 11:12:23 +0000 2016,es,NEU
7.69888E+17,368016574,Como siempre mi tortilla triunfa mas que otros platos #playa… https://t.co/C60TC2teqV,Sun Aug 28 13:22:30 +0000 2016,es,P
7.69878E+17,126080304,"@rdelvalle, vaya, felicidades atrasadas y muchas gracias",Sun Aug 28 12:43:14 +0000 2016,es,P
7.69877E+17,2837140257,Me encanta como han decidido a que universidad voy a ir sin ni siquiera consultarmelo,Sun Aug 28 12:40:00 +0000 2016,es,N
7.69877E+17,845479771,"yo esque los veranos curro, asi que no puedo quedar mucho  pero si algun dia te pasas avisa y vamos a full hd  @Sergiio_Moyaa",Sun Aug 28 12:37:47 +0000 2016,es,NONE
7.69886E+17,280168793,"@GothicNekoGD Para Nigtwish tengo asiento, aunque fueramos juntos no podríamos sentarnos uno al lado del otro Para los otros tengo pista",Sun Aug 28 13:13:39 +0000 2016,es,N
7.69886E+17,131465556,@ClauNavarro777 en verdad sí pero yo estuve intentando varias veces quedarme dormida,Sun Aug 28 13:13:08 +0000 2016,es,N
7.69894E+17,43502365,"Y yo mientras comeré palomitas mientras quedáis retratados porque, ay, es lo que pasa cuando usas el activismo como un arma",Sun Aug 28 13:48:12 +0000 2016,es,N
7.69894E+17,319557059,"@joanes22 en esas fechas estaré en el @Designcampfest de Lima! Pero seguro que visito Pamplona con ""La Sed"" en noviembre",Sun Aug 28 13:46:58 +0000 2016,es,NONE
7.69895E+17,246210125,@Ivangomezruiz @TurismoAsturias De allí volvemos después de una semana espectacular,Sun Aug 28 13:51:11 +0000 2016,es,P
7.69867E+17,203276571,@lapollacaliente dos horitas más! Aunque me levanté destemplado,Sun Aug 28 11:58:32 +0000 2016,es,NEU
7.70994E+17,110308918,Siempre las mejores personas son las que más sufren  #GetWellSoonSelenaFromSpain,Wed Aug 31 14:38:03 +0000 2016,es,N
7.71004E+17,7.5832E+17,Lo único malo de Death Note es que dura muy poco.,Wed Aug 31 15:17:57 +0000 2016,es,N
7.70957E+17,113874203,"@FemiHard_ Hmm no sé qué decirte, mientras no dejes la jaula abierta no pasa nada  Pero se recomienda que salgan un ratito al día +",Wed Aug 31 12:11:14 +0000 2016,es,NEU
7.70991E+17,110220399,@Sr_Merlusa @Mariiiiaperez @abrilnapilotti como se nota merlu que hace tiemp oque no te junta conmigoooooooo,Wed Aug 31 14:24:35 +0000 2016,es,N
7.7099E+17,802516920,"No me refiero a vehiculos, me refiero a telefericos para llegar rapido a x zonas de vuestra (esperemos) gran base",Wed Aug 31 14:23:22 +0000 2016,es,NEU
7.71017E+17,467782097,mi hermana kylie la vasca como la echo de menos,Wed Aug 31 16:10:01 +0000 2016,es,N
7.71017E+17,480636980,"No, solo quiero bailarte la medusa loca en privado  @GuiasTacticasES",Wed Aug 31 16:09:48 +0000 2016,es,P
7.70988E+17,32160090,"@denisfmendez @anordestado @Cascarelo @GzWika Ponferrada, ya no soy gallego",Wed Aug 31 14:14:53 +0000 2016,es,NONE
7.70988E+17,208742498,@vodafone_es ha aceptado reembolsarme la cobertura marítima de la que no me advirtió en su momento. Estoy contenta. Me parece justo.,Wed Aug 31 14:13:30 +0000 2016,es,P
7.70988E+17,1030571450,Ayay quiero grrabar un trocito de Drown con el ukelele porque tiene que quedar preciosa. Pero tengo la voz fatal,Wed Aug 31 14:12:11 +0000 2016,es,N
7.71008E+17,2433637814,bueno bueno bueno voy a hacer el sprite del primer lider de gimnasio de mi fan made,Wed Aug 31 15:34:56 +0000 2016,es,P
7.71015E+17,2929264889,"@Antonioortzb @lavuelta @luisangelmate Ojú, que envidia más mala me ha dado!!. Disfruta. Aún me duelen las piernas ¡¡que buena estaba!!",Wed Aug 31 16:02:48 +0000 2016,es,P
7.71015E+17,2809090109,"@SonrisaChocolat gracias niñuca es preciosa, te prometo que me has alegrado la tarde con este detalle tan Bello y enternecedor. Mil besos",Wed Aug 31 15:59:36 +0000 2016,es,P
7.71014E+17,7534812,@AGMelendez_ pues si. Pero por lo menos podrían ser actores  puestos a hacer el paripe. Que sean profesionales,Wed Aug 31 15:58:26 +0000 2016,es,N
7.71014E+17,2962752227,"@tenistachanel de aquí haciéndolo ""conservadora"" sale una @50 seguro.  a ver como montamos! Thanks por las ideas!",Wed Aug 31 15:58:02 +0000 2016,es,P
